Dimensions
155 : 6736 12722 -1
156 : 9328 12689 -1
157 : 10462 12698 -1
158 : 12157 12662 -1
159 : 12513 7648 -1
160 : 12535 9150 -1
161 : 12619 12410 -1
162 : 7615 12721 -1
163 : 12520 6149 -1
164 : 3170 12508 -1
165 : 12658 4492 -1
166 : 12554 4621 -1
167 : 5917 12647 -1
168 : 12475 12684 -1
169 : 4398 12732 -1
170 : 12517 10784 -1
171 : 2525 12646 -1
172 : 593 12651 -1
173 : 10367 12537 -1
174 : 2168 12629 -1
175 : 5456 12540 -1
176 : 10975 12568 -1
177 : 5894 12553 -1
178 : 12675 1150 -1
179 : 24 12557 -1
180 : 11436 12621 -1
181 : 4740 12695 -1
182 : 7996 12564 -1
183 : 2813 12671 -1
184 : 12624 9264 -1
185 : 12669 10623 -1
186 : 12163 12550 -1
187 : 11287 12720 -1
188 : 12749 6997 -1
189 : 12713 1693 -1
190 : 12588 10196 -1
191 : 11936 12716 -1
192 : 6174 12739 -1
193 : 9234 12680 -1
194 : 12539 4674 -1
195 : 12681 4432 -1
196 : 7129 12676 -1
197 : 8775 12657 -1
198 : 7892 12556 -1
199 : 12661 8515 -1
200 : 5732 12625 -1
201 : 12589 4683 -1
202 : 381 12667 -1
203 : 12532 5047 -1
204 : 12628 11730 -1
205 : 12542 7824 -1
206 : 9737 12672 -1
207 : 12536 339 -1
208 : 12611 1935 -1
209 : 12578 8182 -1
210 : 12726 6244 -1
211 : 2241 12580 -1
212 : 12575 1990 -1
213 : 12634 11252 -1
214 : 12627 6325 -1
215 : 12743 4823 -1
216 : 6823 12744 -1
217 : 9168 12700 -1
218 : 12579 6942 -1
219 : 12703 9785 -1
220 : 11531 12730 -1
221 : 10029 12717 -1
222 : 3642 12685 -1
223 : 978 12531 -1
224 : 8245 12507 -1
225 : 3684 12620 -1
226 : 6113 12712 -1
227 : 12586 2778 -1
228 : 12525 10576 -1
229 : 12639 9579 -1
230 : 12533 4497 -1
231 : 3779 12644 -1
232 : 9855 12645 -1
233 : 11875 12738 -1
234 : 12569 10013 -1
235 : 9839 12650 -1
236 : 12691 11422 -1
237 : 12673 7281 -1
238 : 7672 12585 -1
239 : 11689 12630 -1
240 : 10230 12727 -1
241 : 12563 10017 -1
242 : 963 12688 -1
243 : 12562 4848 -1
244 : 12594 7587 -1
245 : 12571 9175 -1
246 : 12718 8157 -1
247 : 7504 8786 -1
248 : 4310 7106 -1
249 : 1271 11766 -1
250 : 5863 10191 -1
251 : 12419 2429 -1
252 : 9228 3381 -1
253 : 7632 8888 -1
254 : 12372 5008 -1
255 : 10307 11209 -1
256 : 3406 3486 -1
257 : 6477 12206 -1
258 : 7960 12132 -1
259 : 5397 3669 -1
260 : 9418 2480 -1
261 : 10474 5185 -1
262 : 3915 2708 -1
263 : 2672 1142 -1
264 : 10573 4912 -1
265 : 9486 11995 -1
266 : 1616 1889 -1
267 : 2362 187 -1
268 : 1991 7162 -1
269 : 7413 3829 -1
270 : 7320 8179 -1
271 : 12091 229 -1
272 : 4767 3405 -1
273 : 11559 2492 -1
274 : 6840 4127 -1
275 : 10047 4939 -1
276 : 633 7422 -1
277 : 3706 10387 -1
278 : 715 3008 -1
279 : 7254 9607 -1
280 : 9252 210 -1
281 : 5255 7053 -1
282 : 4142 10792 -1
283 : 11499 5760 -1
284 : 11047 5515 -1
285 : 4535 1765 -1
286 : 2806 7249 -1
287 : 11899 3982 -1
288 : 2589 7547 -1
289 : 2615 11411 -1
290 : 2639 8058 -1
291 : 3856 9779 -1
292 : 3930 12227 -1
293 : 2827 10694 -1
294 : 5956 3498 -1
295 : 9442 3372 -1
296 : 5043 8895 -1
297 : 981 10715 -1
298 : 10935 8051 -1
299 : 1318 3263 -1
300 : 5032 7333 -1
301 : 5696 11119 -1
302 : 11961 5354 -1
303 : 6035 5966 -1
304 : 1353 10400 -1
305 : 9029 4173 -1
306 : 8168 570 -1
307 : 4322 1300 -1
308 : 4116 5390 -1
309 : 11533 61 -1
310 : 5650 2560 -1
311 : 11394 3760 -1
312 : 3713 4672 -1
313 : 11956 7918 -1
314 : 6716 10226 -1
315 : 1791 4612 -1
316 : 4338 9237 -1
317 : 12175 11189 -1
318 : 8794 2612 -1
319 : 1719 10511 -1
320 : 9728 8640 -1
321 : 3194 7710 -1
322 : 9332 1045 -1
323 : 4862 6590 -1
324 : 4611 7114 -1
325 : 6419 4515 -1
326 : 8552 11739 -1
327 : 7000 11858 -1
328 : 8322 10354 -1
329 : 9574 9318 -1
330 : 6872 11564 -1
331 : 1756 385 -1
332 : 5753 2494 -1
333 : 6545 10072 -1
334 : 5277 8638 -1
335 : 6377 207 -1
336 : 8043 879 -1
337 : 4919 4170 -1
338 : 3729 11965 -1
339 : 5323 3153 -1
340 : 9852 482 -1
341 : 5057 8397 -1
342 : 2117 8646 -1
343 : 8476 11065 -1
344 : 1820 1688 -1
345 : 9380 1703 -1
346 : 8164 265 -1
347 : 1025 19 -1
348 : 6981 4953 -1
349 : 8501 12464 -1
350 : 4200 4104 -1
351 : 1737 4031 -1
352 : 978 2961 -1
353 : 978 5732 -1
354 : 2884 1693 -1
355 : 176 699 -1
356 : 176 4848 -1
357 : 963 11689 -1
358 : 4349 10013 -1
359 : 2525 2168 -1
360 : 11202 593 -1
361 : 5296 9212 -1
362 : 11202 12163 -1
363 : 6569 7420 -1
364 : 4378 7420 -1
365 : 8439 5347 -1
366 : 12475 9234 -1
367 : 5012 10784 -1
368 : 3170 4398 -1
369 : 4190 4621 -1
370 : 9150 12410 -1
371 : 10230 7615 -1
372 : 10017 12157 -1
373 : 10017 12111 -1
374 : 9855 3642 -1
375 : 9855 9579 -1
376 : 2287 6113 -1
377 : 4732 9328 -1
378 : 9404 9687 -1
379 : 2651 4042 -1
380 : 2651 8157 -1
381 : 11287 7587 -1
382 : 10975 9264 -1
383 : 5894 2813 -1
384 : 7892 2778 -1
385 : 10209 6174 -1
386 : 8439 4432 -1
387 : 2675 6942 -1
388 : 27 10029 -1
389 : 1990 9328 -1
390 : 3249 4823 -1
391 : 11730 9737 -1
392 : 4993 8182 -1
393 : 7874 5047 -1
394 : 7281 11422 -1
395 : 4824 4740 -1
396 : 9369 9033 -1
397 : 1680 611 -1
398 : 8619 9046 -1
399 : 460 6801 -1
400 : 2552 11689 -1
401 : 6736 5276 -1
402 : 9404 2452 -1
403 : 4848 11348 -1
404 : 12171 3822 -1
405 : 7382 611 -1
406 : 8619 1570 -1
407 : 2912 6801 -1
408 : 8557 23 -1
409 : 11212 12098 -1
410 : 23 10780 -1
411 : 11212 7382 -1
412 : 6886 1570 -1
413 : 2554 460 -1
414 : 8557 4434 -1
415 : 9416 2554 -1
416 : 11348 10780 -1
417 : 2240 6444 -1
418 : 6394 11929 -1
419 : 6969 5917 -1
420 : 11929 6374 -1
421 : 5386 10973 -1
422 : 9384 4187 -1
423 : 11678 3428 -1
424 : 264 11807 -1
425 : 11678 5386 -1
426 : 7648 8601 -1
427 : 2240 3882 -1
428 : 2547 9944 -1
429 : 6969 3882 -1
430 : 8230 538 -1
431 : 6444 8419 -1
432 : 9384 8230 -1
433 : 10973 7785 -1
434 : 9369 1150 -1
435 : 9206 6838 -1
436 : 11807 9973 -1
437 : 8419 5012 -1
438 : 6456 9839 -1
439 : 3850 5347 -1
440 : 7966 12111 -1
441 : 3768 3428 -1
442 : 6374 2547 -1
443 : 6414 3768 -1
444 : 538 8856 -1
445 : 8118 4674 -1
446 : 7577 6296 -1
447 : 11195 1830 -1
448 : 11134 5836 -1
449 : 11875 2348 -1
450 : 2348 1126 -1
451 : 3748 504 -1
452 : 5836 290 -1
453 : 5988 4128 -1
454 : 4128 5568 -1
455 : 5988 4436 -1
456 : 7577 8288 -1
457 : 9427 6845 -1
458 : 978 2961 -1
459 : 978 5732 -1
460 : 2884 1693 -1
461 : 176 699 -1
462 : 176 4848 -1
463 : 963 11689 -1
464 : 4349 10013 -1
465 : 2525 2168 -1
466 : 11202 593 -1
467 : 5296 9212 -1
468 : 11202 12163 -1
469 : 6569 7420 -1
470 : 4378 7420 -1
471 : 8439 5347 -1
472 : 12475 9234 -1
473 : 5012 10784 -1
474 : 3170 4398 -1
475 : 606 4621 -1
476 : 9150 12410 -1
477 : 10230 7615 -1
478 : 10017 12157 -1
479 : 10017 12111 -1
480 : 9855 3642 -1
481 : 9855 9579 -1
482 : 2287 6113 -1
483 : 4732 9328 -1
484 : 9404 9687 -1
485 : 2651 4042 -1
486 : 2651 8157 -1
487 : 11287 7587 -1
488 : 10975 9264 -1
489 : 5894 2813 -1
490 : 7892 2778 -1
491 : 10209 6174 -1
492 : 8439 4432 -1
493 : 2675 6942 -1
494 : 27 10029 -1
495 : 1990 9328 -1
496 : 3249 4823 -1
497 : 11730 9737 -1
498 : 4993 8182 -1
499 : 7874 5047 -1
500 : 7281 11422 -1
501 : 4740 5136 -1
502 : 9369 9033 -1
503 : 1680 611 -1
504 : 8619 9929 -1
505 : 460 6801 -1
506 : 2552 11689 -1
507 : 6736 5276 -1
508 : 9404 2452 -1
509 : 4848 11348 -1
510 : 3822 416 -1
511 : 7382 611 -1
512 : 8619 1570 -1
513 : 2912 6801 -1
514 : 8557 23 -1
515 : 11212 12098 -1
516 : 23 10780 -1
517 : 11212 7382 -1
518 : 6886 1570 -1
519 : 2554 460 -1
520 : 8557 4434 -1
521 : 2554 5687 -1
522 : 11348 10780 -1
523 : 2240 6444 -1
524 : 11929 7163 -1
525 : 6969 5917 -1
526 : 11929 6374 -1
527 : 5386 10973 -1
528 : 9384 7896 -1
529 : 11678 3428 -1
530 : 264 11807 -1
531 : 11678 5386 -1
532 : 7648 8601 -1
533 : 2240 3882 -1
534 : 2547 9944 -1
535 : 6969 3882 -1
536 : 8230 538 -1
537 : 6444 8419 -1
538 : 9384 8230 -1
539 : 10973 7785 -1
540 : 9369 1150 -1
541 : 9206 6838 -1
542 : 11807 9973 -1
543 : 8419 5012 -1
544 : 6456 9839 -1
545 : 3850 5347 -1
546 : 7966 12111 -1
547 : 3768 3428 -1
548 : 6374 2547 -1
549 : 6414 3768 -1
550 : 538 8856 -1
551 : 8118 4674 -1
552 : 7577 6296 -1
553 : 11195 1830 -1
554 : 11134 5836 -1
555 : 11875 2348 -1
556 : 2348 1126 -1
557 : 3748 504 -1
558 : 5836 290 -1
559 : 5988 4128 -1
560 : 4128 5568 -1
561 : 5988 4436 -1
562 : 7577 8288 -1
563 : 978 2961 -1
564 : 978 5732 -1
565 : 2884 1693 -1
566 : 176 699 -1
567 : 176 4848 -1
568 : 963 11689 -1
569 : 4349 10013 -1
570 : 2525 2168 -1
571 : 11202 593 -1
572 : 5296 9212 -1
573 : 11202 12163 -1
574 : 6569 7420 -1
575 : 4378 7420 -1
576 : 8439 5347 -1
577 : 12475 9234 -1
578 : 5012 10784 -1
579 : 3170 4398 -1
580 : 12312 4621 -1
581 : 9150 12410 -1
582 : 10230 7615 -1
583 : 10017 12157 -1
584 : 10017 12111 -1
585 : 9855 3642 -1
586 : 9855 9579 -1
587 : 2287 6113 -1
588 : 4732 9328 -1
589 : 9404 9687 -1
590 : 2651 4042 -1
591 : 2651 8157 -1
592 : 11287 7587 -1
593 : 10975 9264 -1
594 : 5894 2813 -1
595 : 7892 2778 -1
596 : 10209 6174 -1
597 : 8439 4432 -1
598 : 2675 6942 -1
599 : 27 10029 -1
600 : 1990 9328 -1
601 : 3249 4823 -1
602 : 11730 9737 -1
603 : 4993 8182 -1
604 : 7874 5047 -1
605 : 7281 11422 -1
606 : 4740 3030 -1
607 : 9369 9033 -1
608 : 1680 611 -1
609 : 8619 7478 -1
610 : 460 6801 -1
611 : 2552 11689 -1
612 : 6736 5276 -1
613 : 9404 2452 -1
614 : 4848 11348 -1
615 : 10885 3822 -1
616 : 7382 611 -1
617 : 8619 1570 -1
618 : 2912 6801 -1
619 : 8557 23 -1
620 : 11212 12098 -1
621 : 23 10780 -1
622 : 11212 7382 -1
623 : 6886 1570 -1
624 : 2554 460 -1
625 : 8557 4434 -1
626 : 2554 11789 -1
627 : 11348 10780 -1
628 : 2240 6444 -1
629 : 11120 11929 -1
630 : 6969 2685 -1
631 : 11929 6374 -1
632 : 5386 10973 -1
633 : 9384 8787 -1
634 : 11678 3428 -1
635 : 264 11807 -1
636 : 11678 5386 -1
637 : 7648 8601 -1
638 : 2240 3882 -1
639 : 2547 9944 -1
640 : 6969 3882 -1
641 : 8230 538 -1
642 : 6444 8419 -1
643 : 9384 8230 -1
644 : 10973 7785 -1
645 : 9369 1150 -1
646 : 9206 6838 -1
647 : 11807 9973 -1
648 : 8419 5012 -1
649 : 6456 9839 -1
650 : 3850 5347 -1
651 : 7966 12111 -1
652 : 3768 3428 -1
653 : 6374 2547 -1
654 : 6414 3768 -1
655 : 538 8856 -1
656 : 8118 4674 -1
657 : 7577 6296 -1
658 : 11195 1830 -1
659 : 11134 5836 -1
660 : 11875 2348 -1
661 : 2348 1126 -1
662 : 3748 504 -1
663 : 5836 290 -1
664 : 5988 4128 -1
665 : 4128 5568 -1
666 : 5988 4436 -1
667 : 7577 8288 -1
668 : 2685 3402 -1
669 : 6817 9123 -1
670 : 11575 3402 -1
671 : 4421 1428 -1
672 : 9164 1428 -1
673 : 9776 9654 7392 -1
674 : 978 2961 -1
675 : 978 5732 -1
676 : 2884 1693 -1
677 : 176 699 -1
678 : 176 4848 -1
679 : 963 11689 -1
680 : 4349 10013 -1
681 : 2525 2168 -1
682 : 11202 593 -1
683 : 5296 9212 -1
684 : 11202 12163 -1
685 : 6569 7420 -1
686 : 4378 7420 -1
687 : 8439 5347 -1
688 : 12475 9234 -1
689 : 5012 10784 -1
690 : 3170 4398 -1
691 : 4621 12155 -1
692 : 9150 12410 -1
693 : 10230 7615 -1
694 : 10017 12157 -1
695 : 10017 12111 -1
696 : 9855 3642 -1
697 : 9855 9579 -1
698 : 2287 6113 -1
699 : 4732 9328 -1
700 : 9404 9687 -1
701 : 2651 4042 -1
702 : 2651 8157 -1
703 : 11287 7587 -1
704 : 10975 9264 -1
705 : 5894 2813 -1
706 : 7892 2778 -1
707 : 10209 6174 -1
708 : 8439 4432 -1
709 : 2675 6942 -1
710 : 27 10029 -1
711 : 1990 9328 -1
712 : 3249 4823 -1
713 : 11730 9737 -1
714 : 4993 8182 -1
715 : 7874 5047 -1
716 : 7281 11422 -1
717 : 4740 4499 -1
718 : 9369 9033 -1
719 : 1680 611 -1
720 : 8619 11514 -1
721 : 460 6801 -1
722 : 2552 11689 -1
723 : 6736 5276 -1
724 : 9404 2452 -1
725 : 4848 11348 -1
726 : 3822 2120 -1
727 : 7382 611 -1
728 : 8619 1570 -1
729 : 2912 6801 -1
730 : 8557 23 -1
731 : 11212 12098 -1
732 : 23 10780 -1
733 : 11212 7382 -1
734 : 6886 1570 -1
735 : 2554 460 -1
736 : 8557 4434 -1
737 : 2554 7754 -1
738 : 11348 10780 -1
739 : 2240 6444 -1
740 : 11929 8657 -1
741 : 6969 5917 -1
742 : 11929 6374 -1
743 : 5386 10973 -1
744 : 9384 3096 -1
745 : 11678 3428 -1
746 : 264 11807 -1
747 : 11678 5386 -1
748 : 7648 8601 -1
749 : 2240 3882 -1
750 : 2547 9944 -1
751 : 6969 3882 -1
752 : 8230 538 -1
753 : 6444 8419 -1
754 : 9384 8230 -1
755 : 10973 7785 -1
756 : 9369 1150 -1
757 : 9206 6838 -1
758 : 11807 9973 -1
759 : 8419 5012 -1
760 : 6456 9839 -1
761 : 3850 5347 -1
762 : 7966 12111 -1
763 : 3768 3428 -1
764 : 6374 2547 -1
765 : 6414 3768 -1
766 : 538 8856 -1
767 : 8118 4674 -1
768 : 7577 6296 -1
769 : 11195 1830 -1
770 : 11134 5836 -1
771 : 11875 2348 -1
772 : 2348 1126 -1
773 : 3748 504 -1
774 : 5836 290 -1
775 : 5988 4128 -1
776 : 4128 5568 -1
777 : 5988 4436 -1
778 : 7577 8288 -1
779 : 3065 11624 -1
780 : 2092 468 -1
781 : 4131 5155 -1
782 : 3412 3234 -1
783 : 2836 5516 12404 7155 1668 160 -1
784 : 12091 10361 -1
785 : 406 1271 -1
786 : 10098 3301 -1
787 : 1265 10683 2019 -1
788 : 5215 10536 -1
789 : 7944 12325 -1
790 : 10617 4984 -1
791 : 6053 7791 -1
792 : 5223 10133 -1
793 : 7641 3112 -1
794 : 785 8851 -1
795 : 10000 9412 -1
796 : 8191 4986 -1
797 : 3720 8399 -1
798 : 7100 11511 -1
799 : 3868 8687 -1
800 : 5419 8627 -1
801 : 5299 2581 -1
802 : 10711 6759 -1
803 : 754 4048 -1
804 : 4764 12087 -1
805 : 746 7968 -1
806 : 1952 3419 1530 1211 12068 -1
807 : 3187 708 -1
808 : 603 7655 -1
809 : 3689 10604 -1
810 : 833 5637 -1
811 : 9232 67 -1
812 : 2263 3361 -1
813 : 12360 10232 -1
814 : 2301 219 -1
815 : 5468 12398 -1
816 : 2355 954 -1
817 : 1567 5241 -1
818 : 3210 173 -1
819 : 639 9776 2974 -1
820 : 2798 10514 8442 6648 9700 11112 11235 9082 4438 8703 -1
821 : 1434 4875 10270 5939 3545 -1
822 : 4684 6808 -1
823 : 11555 729 3670 11523 -1
824 : 3441 4902 -1
825 : 10715 1480 -1
826 : 6487 8164 -1
827 : 5801 2911 -1
828 : 12039 3809 -1
829 : 881 8501 -1
830 : 11048 4037 -1
831 : 466 7504 -1
832 : 4758 7198 -1
833 : 137 12227 -1
834 : 1892 1087 711 9775 -1
835 : 2462 3406 -1
836 : 8420 12325 -1
837 : 10049 5863 -1
838 : 6122 7156 -1
839 : 8888 2115 -1
840 : 6840 1461 -1
841 : 10512 5360 -1
842 : 8883 11209 -1
843 : 7422 5562 -1
844 : 2093 9063 -1
845 : 11464 136 -1
846 : 4767 5374 -1
847 : 3140 11 -1
848 : 4939 8596 -1
849 : 3854 7713 -1
850 : 8121 6959 -1
851 : 382 11443 -1
852 : 3329 7331 -1
853 : 5043 9744 -1
854 : 11047 8006 -1
855 : 8284 4023 -1
856 : 10387 7435 -1
857 : 4972 10397 -1
858 : 12208 1490 -1
859 : 6261 3008 -1
860 : 8859 5231 -1
861 : 3084 10704 -1
862 : 10276 12206 -1
863 : 9853 2111 -1
864 : 354 1869 -1
865 : 1210 1918 -1
866 : 11918 10464 -1
867 : 7254 575 -1
868 : 6223 8950 -1
869 : 3969 8803 -1
870 : 4541 7946 -1
871 : 3643 8974 -1
872 : 11292 8179 -1
873 : 9862 1688 -1
874 : 4148 9135 -1
875 : 1677 9512 -1
876 : 316 3372 -1
877 : 8216 3381 -1
878 : 177 10935 -1
879 : 3274 11593 -1
880 : 2666 12419 -1
881 : 11251 3472 -1
882 : 5335 7937 -1
883 : 11623 5008 -1
884 : 9765 641 -1
885 : 4265 327 -1
886 : 6700 2212 -1
887 : 3559 6885 -1
888 : 7845 7502 -1
889 : 12439 8564 -1
890 : 1970 9064 -1
891 : 11169 3829 -1
892 : 4310 10867 -1
893 : 2726 4456 -1
894 : 9290 895 -1
895 : 9807 4539 -1
896 : 9211 1705 -1
897 : 11560 1446 -1
898 : 7000 11189 -1
899 : 9384 11189 -1
900 : 9384 7000 -1
901 : 9384 7000 -1
902 : 10377 7713 -1
903 : 3329 11815 -1
904 : 11031 9512 -1
905 : 11815 7713 -1
906 : 6959 11031 -1
907 : 382 11559 -1
908 : 1731 7713 -1
909 : 6959 10192 -1
910 : 382 9687 -1
911 : 1731 11815 -1
912 : 10192 11031 -1
913 : 11559 9687 -1
914 : 1731 1177 -1
915 : 1731 11655 -1
916 : 10192 7672 -1
917 : 1731 7713 -1
918 : 6959 10192 -1
919 : 382 9687 -1
920 : 1731 1177 -1
921 : 1731 11655 -1
922 : 10192 7672 -1
923 : 1731 1177 -1
924 : 1731 11655 -1
925 : 10192 7672 -1
926 : 1731 1177 -1
927 : 1731 11655 -1
928 : 10192 7672 -1
929 : 10511 12368 -1
930 : 10511 264 -1
931 : 264 12368 -1
932 : 264 12368 -1
933 : 644 11593 -1
934 : 6959 2438 -1
935 : 382 10229 -1
936 : 4767 2438 -1
937 : 11 10229 -1
938 : 4127 4939 -1
939 : 4732 4767 -1
940 : 153 11 -1
941 : 2651 4939 -1
942 : 4732 2438 -1
943 : 153 10229 -1
944 : 4127 2651 -1
945 : 2658 699 -1
946 : 4732 10192 -1
947 : 153 9687 -1
948 : 4732 4767 -1
949 : 153 11 -1
950 : 2651 4939 -1
951 : 2658 699 -1
952 : 4732 10192 -1
953 : 153 9687 -1
954 : 2658 699 -1
955 : 4732 10192 -1
956 : 153 9687 -1
957 : 2658 699 -1
958 : 4732 10192 -1
959 : 153 9687 -1
960 : 3194 1067 -1
961 : 3194 8601 -1
962 : 8601 1067 -1
963 : 8601 1067 -1
964 : 2911 5418 -1
965 : 7911 10704 -1
966 : 3131 468 -1
967 : 7911 7422 -1
968 : 3131 9063 -1
969 : 10047 11464 -1
970 : 7587 7422 -1
971 : 9175 9063 -1
972 : 8157 11464 -1
973 : 7911 7587 -1
974 : 3131 9175 -1
975 : 10047 8157 -1
976 : 4042 902 -1
977 : 10623 7587 -1
978 : 10873 9175 -1
979 : 7587 7422 -1
980 : 9175 9063 -1
981 : 8157 11464 -1
982 : 4042 902 -1
983 : 10623 7587 -1
984 : 10873 9175 -1
985 : 4042 902 -1
986 : 10623 7587 -1
987 : 10873 9175 -1
988 : 4042 902 -1
989 : 10623 7587 -1
990 : 10873 9175 -1
991 : 2170 6590 -1
992 : 6590 9944 -1
993 : 2170 9944 -1
994 : 2170 9944 -1
995 : 327 11164 -1
996 : 423 9152 -1
997 : 6306 10512 -1
998 : 423 10704 -1
999 : 6306 12206 -1
1000 : 633 2111 -1
1001 : 10623 10704 -1
1002 : 12163 12206 -1
1003 : 11287 2111 -1
1004 : 423 10623 -1
1005 : 6306 12163 -1
1006 : 633 11287 -1
1007 : 4349 10367 -1
1008 : 3149 10623 -1
1009 : 11095 12163 -1
1010 : 10623 10704 -1
1011 : 12163 12206 -1
1012 : 11287 2111 -1
1013 : 4349 10367 -1
1014 : 3149 10623 -1
1015 : 11095 12163 -1
1016 : 4349 10367 -1
1017 : 3149 10623 -1
1018 : 11095 12163 -1
1019 : 4349 10367 -1
1020 : 3149 10623 -1
1021 : 11095 12163 -1
1022 : 5323 4515 -1
1023 : 538 4515 -1
1024 : 5323 538 -1
1025 : 5323 538 -1
1026 : 11453 105 -1
1027 : 4923 3520 -1
1028 : 5121 1490 -1
1029 : 3520 1490 -1
1030 : 5121 3008 -1
1031 : 3706 5231 -1
1032 : 7996 1490 -1
1033 : 2813 3008 -1
1034 : 5231 9264 -1
1035 : 7996 3520 -1
1036 : 5121 2813 -1
1037 : 3706 9264 -1
1038 : 6244 10873 -1
1039 : 7996 5047 -1
1040 : 7996 2813 -1
1041 : 7996 1490 -1
1042 : 2813 3008 -1
1043 : 5231 9264 -1
1044 : 6244 10873 -1
1045 : 7996 5047 -1
1046 : 7996 2813 -1
1047 : 6244 10873 -1
1048 : 7996 5047 -1
1049 : 7996 2813 -1
1050 : 6244 10873 -1
1051 : 7996 5047 -1
1052 : 7996 2813 -1
1053 : 641 9293 -1
1054 : 4488 8296 -1
1055 : 11965 8296 -1
1056 : 7960 3669 -1
1057 : 6414 8296 -1
1058 : 7960 7420 -1
1059 : 593 9212 -1
1060 : 6414 4378 -1
1061 : 6414 11965 -1
1062 : 3669 7420 -1
1063 : 6414 11965 -1
1064 : 3669 7420 -1
1065 : 593 9212 -1
1066 : 6414 4378 -1
1067 : 593 9212 -1
1068 : 6414 4378 -1
1069 : 593 9212 -1
1070 : 6414 4378 -1
1071 : 6419 11858 -1
1072 : 8230 11858 -1
1073 : 6419 8230 -1
1074 : 6419 8230 -1
1075 : 10397 9652 -1
